src_ip,dst_ip,src_port,dst_port,protocol,duration_sec,fwd_packets,bwd_packets,total_packets,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,flow_bytes_per_sec,flow_packets_per_sec,syn_flag,ack_flag,rst_flag,fin_flag,psh_flag,label,is_attack
192.168.1.95,10.0.0.5,54610,8080,TCP,1.7896,35,67,102,502.87,422.66,583.09,40.11,28661.66,57.0,0,1,0,1,0,Normal,0
192.168.1.133,10.0.0.29,20050,80,TCP,8.9805,368,2,370,123.27,54.0,200.0,19.88,5078.97,41.2,1,0,0,0,0,DoS,1
192.168.1.121,10.0.0.33,21026,53,TCP,4.9106,78,106,184,516.37,349.0,683.74,83.69,19348.18,37.47,0,1,0,0,0,Normal,0
192.168.1.182,10.0.0.11,55170,80,UDP,0.7742,91,70,161,637.3,426.32,848.29,105.49,132537.96,207.97,1,1,0,0,0,Normal,0
192.168.1.63,10.0.0.14,41319,4444,TCP,31.1439,98,55,153,833.1,64.0,1460.0,195.63,4092.77,4.91,1,1,0,1,1,Infiltration,1
192.168.1.203,10.0.0.30,60040,22,TCP,2.614,30,53,83,381.23,60.0,600.0,22.19,12104.8,31.75,1,1,1,0,1,Brute Force,1
192.168.1.139,10.0.0.42,40802,80,UDP,0.763,1131,8,1139,90.41,40.0,128.0,3.96,134968.43,1492.84,1,0,0,0,0,DDoS,1
192.168.1.41,10.0.0.41,53437,443,TCP,2.0458,4,25,29,441.16,384.2,498.13,28.48,6253.76,14.18,0,1,0,1,0,Normal,0
192.168.1.252,10.0.0.19,36589,443,TCP,0.1587,4404,1,4405,58.17,40.0,128.0,3.79,1614197.22,27751.77,1,0,0,0,0,DDoS,1
192.168.1.141,10.0.0.20,17590,443,UDP,2.304,63,52,115,489.72,377.22,602.22,56.25,24443.28,49.91,0,1,0,1,1,Normal,0
192.168.1.47,10.0.0.30,33247,80,UDP,1.5094,69,78,147,556.72,460.64,652.79,48.04,54218.13,97.39,0,1,0,1,0,Normal,0
192.168.1.223,10.0.0.16,42759,22,UDP,3.8413,61,50,111,581.12,445.71,716.53,67.71,16792.22,28.9,0,1,0,0,0,Normal,0
192.168.1.69,10.0.0.6,60612,8080,TCP,117.2657,15,21,36,254.33,50.0,400.0,10.68,78.08,0.31,1,1,0,0,0,Botnet,1
192.168.1.116,10.0.0.32,13086,8080,TCP,2.0285,43,42,85,559.54,296.35,822.73,131.59,23446.86,41.9,0,1,0,0,0,Normal,0
192.168.1.100,10.0.0.24,36326,80,TCP,4.0605,51,23,74,535.26,239.92,830.6,147.67,9754.69,18.22,0,1,0,0,1,Normal,0
192.168.1.196,10.0.0.35,39778,80,TCP,0.2771,55,91,146,382.9,288.51,477.28,47.19,201758.42,526.93,0,1,0,0,0,Normal,0
192.168.1.152,10.0.0.11,20092,53,ICMP,4.2161,44,108,152,462.63,215.48,709.77,123.57,16678.57,36.05,0,1,0,0,0,Normal,0
192.168.1.38,10.0.0.33,62071,3389,TCP,2.9482,77,49,126,320.5,60.0,600.0,29.3,13697.57,42.74,1,1,0,0,1,Brute Force,1
192.168.1.115,10.0.0.46,62168,80,TCP,1.0638,963,1,964,75.6,54.0,200.0,6.75,68508.57,906.15,1,0,0,0,0,DoS,1
192.168.1.208,10.0.0.7,3168,80,TCP,42.9855,456,3,459,88.91,54.0,200.0,6.3,949.44,10.68,1,0,0,0,0,DoS,1
192.168.1.207,10.0.0.29,55758,80,TCP,0.3511,37,59,96,665.4,401.82,928.99,131.79,181917.14,273.39,1,0,0,1,0,Normal,0
192.168.1.60,10.0.0.31,14211,8080,TCP,0.152,33,88,121,477.8,246.48,709.11,115.66,380377.85,796.11,0,1,0,0,1,Normal,0
192.168.1.104,10.0.0.27,27477,22,UDP,1.175,92,36,128,272.17,49.45,494.88,111.36,29649.56,108.94,1,1,0,0,1,Normal,0
192.168.1.8,10.0.0.34,32428,443,ICMP,9.8925,38,76,114,522.96,258.37,787.55,132.3,6026.57,11.52,1,1,0,1,0,Normal,0
192.168.1.177,10.0.0.5,4082,443,ICMP,3.5069,3,78,81,588.67,336.22,841.11,126.22,13596.8,23.1,0,1,0,1,0,Normal,0
192.168.1.106,10.0.0.22,40472,80,TCP,3.3692,436,0,436,47.24,54.0,200.0,5.59,6113.8,129.41,1,0,0,0,0,DoS,1
192.168.1.237,10.0.0.26,9519,8080,ICMP,2.264,94,17,111,595.46,347.47,843.45,124.0,29194.78,49.03,0,1,0,0,0,Normal,0
192.168.1.144,10.0.0.3,39123,22,TCP,0.9448,5,73,78,641.29,456.25,826.33,92.52,52944.31,82.56,1,1,0,1,1,Normal,0
192.168.1.170,10.0.0.12,2847,8080,TCP,1.355,94,80,174,742.55,573.09,912.0,84.73,95354.19,128.41,0,1,0,1,0,Normal,0
192.168.1.180,10.0.0.33,18664,443,TCP,2.1536,90,21,111,504.98,427.77,582.19,38.61,26026.79,51.54,0,1,0,1,0,Normal,0
192.168.1.230,10.0.0.32,56876,80,TCP,12.7276,87,47,134,614.3,431.19,797.41,91.55,6467.54,10.53,0,1,0,1,0,Normal,0
192.168.1.95,10.0.0.39,11780,5555,TCP,11.7331,292,154,446,575.54,64.0,1460.0,114.46,21877.6,38.01,1,1,0,1,1,Infiltration,1
192.168.1.69,10.0.0.30,6190,3389,TCP,0.7013,26,70,96,334.24,60.0,600.0,27.42,45752.61,136.89,1,1,0,1,1,Brute Force,1
192.168.1.24,10.0.0.4,12414,445,TCP,0.0385,1,1,2,44.55,40.0,60.0,2.05,2312.76,51.91,1,0,1,0,0,PortScan,1
192.168.1.100,10.0.0.32,42463,53,UDP,6.3157,6,31,37,555.74,273.68,837.81,141.03,3255.78,5.86,0,1,0,0,1,Normal,0
192.168.1.76,10.0.0.9,10500,22,TCP,1.6985,52,67,119,610.53,562.89,658.16,23.82,42774.52,70.06,1,1,0,1,1,Normal,0
192.168.1.15,10.0.0.19,60703,53,TCP,0.6486,79,31,110,528.95,330.52,727.38,99.22,89714.9,169.61,0,1,0,0,1,Normal,0
192.168.1.123,10.0.0.20,29967,8080,TCP,0.7819,67,11,78,400.31,106.82,693.8,146.75,39935.49,99.76,0,1,0,0,1,Normal,0
192.168.1.164,10.0.0.37,11962,3389,TCP,1.5218,59,64,123,388.83,60.0,600.0,24.68,31427.42,80.83,1,1,1,1,1,Brute Force,1
192.168.1.196,10.0.0.11,64255,80,ICMP,5.5126,73,117,190,647.44,575.18,719.7,36.13,22314.73,34.47,1,1,0,0,0,Normal,0
192.168.1.135,10.0.0.17,37086,443,TCP,1.1367,13,42,55,218.43,40.0,449.31,115.44,10568.65,48.38,0,1,0,0,0,Normal,0
192.168.1.96,10.0.0.10,5374,8080,TCP,3.7327,36,110,146,796.19,720.44,871.94,37.87,31141.9,39.11,0,1,0,0,1,Normal,0
192.168.1.44,10.0.0.44,51493,8080,TCP,0.8666,20,36,56,515.24,384.49,645.99,65.38,33296.47,64.62,0,1,0,1,0,Normal,0
192.168.1.89,10.0.0.8,40242,80,TCP,7.6394,120,0,120,171.84,54.0,200.0,10.89,2699.29,15.71,1,0,0,0,0,DoS,1
192.168.1.191,10.0.0.26,12127,443,TCP,0.6098,83,32,115,705.67,490.66,920.68,107.51,133079.29,188.59,0,1,0,0,1,Normal,0
192.168.1.4,10.0.0.20,16368,53,UDP,2.1941,12,61,73,529.88,272.39,787.38,128.75,17629.8,33.27,0,1,0,0,0,Normal,0
192.168.1.214,10.0.0.32,49195,53,TCP,1.142,63,24,87,437.64,219.93,655.34,108.85,33340.58,76.18,0,1,0,0,0,Normal,0
192.168.1.190,10.0.0.17,21854,8080,TCP,1.1474,90,22,112,651.24,499.24,803.25,76.0,63566.53,97.61,0,1,0,0,0,Normal,0
192.168.1.5,10.0.0.27,18783,22,TCP,2.8269,32,37,69,327.19,60.0,600.0,30.23,7986.32,24.41,1,1,0,0,1,Brute Force,1
192.168.1.169,10.0.0.32,1211,443,TCP,117.6697,28,21,49,163.38,50.0,400.0,7.65,68.04,0.42,1,1,0,0,0,Botnet,1
192.168.1.109,10.0.0.7,48000,214,TCP,0.0359,1,1,2,40.77,40.0,60.0,0.1,2272.46,55.74,1,0,1,0,0,PortScan,1
192.168.1.224,10.0.0.16,40369,21,TCP,1.3691,45,16,61,331.11,60.0,600.0,34.52,14752.95,44.56,1,1,0,0,1,Brute Force,1
192.168.1.178,10.0.0.17,33478,443,UDP,1.0215,73,94,167,482.93,336.45,629.42,73.24,78951.18,163.48,0,1,0,1,1,Normal,0
192.168.1.36,10.0.0.39,29883,80,TCP,12.4137,742,2,744,163.77,54.0,200.0,18.95,9815.33,59.93,1,0,0,0,0,DoS,1
192.168.1.29,10.0.0.16,55017,53,UDP,1.5101,55,69,124,544.33,393.11,695.55,75.61,44698.23,82.12,0,1,0,1,1,Normal,0
192.168.1.106,10.0.0.29,26378,80,ICMP,4.3591,37,59,96,288.58,40.0,546.7,129.06,6355.37,22.02,0,1,0,1,1,Normal,0
192.168.1.74,10.0.0.28,8583,21,TCP,1.6088,43,17,60,357.27,60.0,600.0,16.41,13324.48,37.3,1,1,1,1,1,Brute Force,1
192.168.1.9,10.0.0.47,61133,80,TCP,1.2009,53,66,119,613.0,523.59,702.41,44.71,60742.06,99.09,0,1,0,0,0,Normal,0
192.168.1.134,10.0.0.36,37656,8080,TCP,91.8067,11,25,36,206.86,50.0,400.0,14.54,81.12,0.39,1,1,0,0,0,Botnet,1
192.168.1.11,10.0.0.45,32556,8080,TCP,9.9215,8,100,108,564.41,412.25,716.56,76.08,6143.8,10.89,0,1,0,1,0,Normal,0
192.168.1.33,10.0.0.4,57144,443,TCP,0.3059,887,5,892,43.73,40.0,128.0,4.78,127511.19,2915.75,1,0,0,0,0,DDoS,1
192.168.1.145,10.0.0.7,43611,443,TCP,0.6257,1288,7,1295,61.55,40.0,128.0,1.45,127393.34,2069.78,1,0,0,0,0,DDoS,1
192.168.1.123,10.0.0.10,2975,443,TCP,63.3706,13,6,19,166.94,50.0,400.0,17.87,50.05,0.3,1,1,0,0,0,Botnet,1
192.168.1.132,10.0.0.36,55333,80,TCP,0.2448,3774,9,3783,82.23,40.0,128.0,8.36,1270458.05,15450.58,1,0,0,0,0,DDoS,1
192.168.1.85,10.0.0.22,38000,80,TCP,0.3869,1542,7,1549,56.66,40.0,128.0,3.58,226847.5,4003.98,1,0,0,0,0,DDoS,1
192.168.1.114,10.0.0.21,22900,8080,TCP,1.4194,75,73,148,465.47,180.35,750.58,142.56,48532.89,104.27,0,1,0,0,0,Normal,0
192.168.1.53,10.0.0.10,10334,443,TCP,0.582,26,105,131,406.67,171.99,641.34,117.34,91527.95,225.07,0,1,0,0,0,Normal,0
192.168.1.82,10.0.0.14,26491,8080,ICMP,1.616,81,43,124,540.36,330.61,750.1,104.87,41462.45,76.73,0,1,0,1,1,Normal,0
192.168.1.237,10.0.0.12,44488,80,TCP,2.3742,753,4,757,129.98,54.0,200.0,5.93,41443.41,318.84,1,0,0,0,0,DoS,1
192.168.1.104,10.0.0.28,46681,53,TCP,2.1083,55,52,107,670.4,565.66,775.14,52.37,34024.57,50.75,0,1,0,0,0,Normal,0
192.168.1.73,10.0.0.5,13828,80,TCP,15.9574,220,4,224,141.7,54.0,200.0,5.96,1989.06,14.04,1,0,0,0,0,DoS,1
192.168.1.70,10.0.0.44,11258,53,TCP,0.2877,59,110,169,492.34,313.97,670.7,89.18,289244.21,587.49,0,1,0,0,0,Normal,0
192.168.1.53,10.0.0.48,11967,8080,TCP,6.7251,47,17,64,549.46,287.87,811.06,130.8,5229.03,9.52,0,1,0,1,0,Normal,0
192.168.1.20,10.0.0.33,46897,80,TCP,1.5609,1178,3,1181,100.33,54.0,200.0,16.86,75913.42,756.62,1,0,0,0,0,DoS,1
192.168.1.249,10.0.0.2,15258,443,TCP,0.3582,66,11,77,451.39,264.53,638.24,93.43,97032.38,214.97,1,1,0,1,1,Normal,0
192.168.1.124,10.0.0.25,40432,22,UDP,9.0695,50,97,147,775.01,634.54,915.49,70.24,12561.6,16.21,0,1,0,1,1,Normal,0
192.168.1.69,10.0.0.40,51503,53,TCP,2.6512,25,10,35,819.36,733.0,905.71,43.18,10816.9,13.2,0,1,0,1,0,Normal,0
192.168.1.102,10.0.0.9,24617,305,TCP,0.0068,2,1,3,47.23,40.0,60.0,1.77,20780.76,439.95,1,0,0,0,0,PortScan,1
192.168.1.67,10.0.0.43,4581,80,TCP,4.5019,1019,2,1021,138.42,54.0,200.0,21.89,31392.76,226.79,1,0,0,0,0,DoS,1
192.168.1.76,10.0.0.29,5699,53,TCP,2.4628,77,87,164,420.14,238.48,601.8,90.83,27977.38,66.59,0,1,0,1,0,Normal,0
192.168.1.90,10.0.0.40,45934,443,TCP,0.5628,51,87,138,525.02,332.97,717.06,96.02,128745.0,245.22,0,1,0,0,0,Normal,0
192.168.1.245,10.0.0.28,16152,22,TCP,1.4313,69,16,85,425.1,345.01,505.19,40.05,25244.39,59.38,0,1,0,1,0,Normal,0
192.168.1.187,10.0.0.13,13022,3389,TCP,1.8686,26,43,69,350.51,60.0,600.0,31.77,12942.77,36.93,1,1,0,1,1,Brute Force,1
192.168.1.188,10.0.0.23,13457,443,TCP,0.0989,4882,7,4889,48.58,40.0,128.0,2.79,2402143.6,49442.72,1,0,0,0,0,DDoS,1
192.168.1.62,10.0.0.45,49498,80,UDP,2.1709,33,109,142,435.77,284.01,587.54,75.88,28504.46,65.41,0,1,0,0,1,Normal,0
192.168.1.24,10.0.0.34,30455,53,TCP,3.2479,35,53,88,370.23,217.59,522.86,76.32,10031.0,27.09,0,1,0,0,0,Normal,0
192.168.1.33,10.0.0.26,45211,22,TCP,0.2604,43,40,83,504.08,377.28,630.87,63.4,160658.54,318.72,0,1,0,0,1,Normal,0
192.168.1.187,10.0.0.19,42606,443,TCP,0.0828,3512,5,3517,71.94,40.0,128.0,5.36,3056248.9,42481.33,1,0,0,0,0,DDoS,1
192.168.1.159,10.0.0.24,30757,80,TCP,11.3749,387,1,388,67.82,54.0,200.0,9.29,2313.42,34.11,1,0,0,0,0,DoS,1
192.168.1.46,10.0.0.34,2757,22,TCP,2.8725,59,92,151,303.12,163.64,442.59,69.74,15934.33,52.57,0,1,0,0,0,Normal,0
192.168.1.134,10.0.0.45,20488,53,TCP,2.3596,66,99,165,449.34,408.76,489.93,20.29,31420.79,69.93,0,1,0,0,0,Normal,0
192.168.1.195,10.0.0.45,21788,22,TCP,2.7146,87,50,137,373.18,217.58,528.79,77.8,18833.78,50.47,0,1,0,1,0,Normal,0
192.168.1.137,10.0.0.23,61969,4444,TCP,30.0646,215,194,409,810.73,64.0,1460.0,76.9,11029.2,13.6,1,1,0,1,1,Infiltration,1
192.168.1.47,10.0.0.47,7669,22,TCP,1.4889,58,20,78,405.49,224.77,586.22,90.36,21242.84,52.39,1,1,0,1,0,Normal,0
192.168.1.136,10.0.0.45,5462,80,TCP,9.9107,1037,0,1037,98.35,54.0,200.0,17.8,10290.52,104.63,1,0,0,0,0,DoS,1
192.168.1.132,10.0.0.14,46117,80,TCP,0.2471,730,3,733,61.45,40.0,128.0,6.0,182287.26,2966.5,1,0,0,0,0,DDoS,1
192.168.1.54,10.0.0.25,11984,8080,UDP,6.4415,88,28,116,574.6,507.29,641.91,33.65,10347.45,18.01,0,1,0,0,0,Normal,0
192.168.1.124,10.0.0.42,5457,80,TCP,1.1421,7,40,47,585.78,397.96,773.59,93.91,24105.52,41.15,0,1,0,0,1,Normal,0
192.168.1.103,10.0.0.24,31790,22,UDP,0.3833,48,44,92,554.98,421.88,688.07,66.55,133188.81,239.99,0,1,0,1,0,Normal,0
192.168.1.132,10.0.0.17,16992,443,TCP,0.2206,1982,2,1984,70.02,40.0,128.0,1.71,629663.56,8992.32,1,0,0,0,0,DDoS,1
192.168.1.178,10.0.0.4,29818,3389,TCP,0.7697,66,56,122,315.86,60.0,600.0,34.15,50067.73,158.51,1,1,1,1,1,Brute Force,1
192.168.1.216,10.0.0.41,49670,443,TCP,0.4125,2884,0,2884,54.28,40.0,128.0,2.43,379477.33,6991.63,1,0,0,0,0,DDoS,1
192.168.1.130,10.0.0.35,27830,80,TCP,0.4636,34,108,142,768.04,657.52,878.55,55.26,235235.13,306.28,0,1,0,1,1,Normal,0
192.168.1.123,10.0.0.22,35801,80,TCP,3.1364,41,36,77,447.34,365.77,528.92,40.79,10982.54,24.55,0,1,0,0,1,Normal,0
192.168.1.177,10.0.0.17,25006,5555,TCP,7.7428,199,46,245,877.7,64.0,1460.0,191.09,27772.63,31.64,1,1,0,1,1,Infiltration,1
192.168.1.75,10.0.0.16,62981,21,TCP,2.2553,71,29,100,374.83,60.0,600.0,23.4,16620.35,44.34,1,1,1,0,1,Brute Force,1
192.168.1.89,10.0.0.46,10549,8080,TCP,4.3063,44,119,163,311.62,167.85,455.39,71.88,11795.19,37.85,1,1,0,0,0,Normal,0
192.168.1.7,10.0.0.16,29052,80,TCP,17.1037,75,61,136,786.2,64.0,1460.0,83.41,6251.49,7.95,1,1,0,1,1,Infiltration,1
192.168.1.68,10.0.0.26,55243,80,TCP,0.0591,2209,6,2215,57.29,40.0,128.0,7.01,2145990.31,37457.82,1,0,0,0,0,DDoS,1
192.168.1.229,10.0.0.27,62673,80,TCP,0.3353,4571,2,4573,50.8,40.0,128.0,3.15,692723.84,13637.52,1,0,0,0,0,DDoS,1
192.168.1.98,10.0.0.4,61630,80,TCP,16.6872,439,3,442,151.11,54.0,200.0,21.13,4002.56,26.49,1,0,0,0,0,DoS,1
192.168.1.4,10.0.0.31,13912,22,TCP,2.8073,66,44,110,297.94,60.0,600.0,11.19,11674.42,39.18,1,1,0,1,1,Brute Force,1
192.168.1.52,10.0.0.8,9773,443,UDP,0.2262,4619,6,4625,70.61,40.0,128.0,9.27,1443419.63,20442.58,1,0,0,0,0,DDoS,1
192.168.1.178,10.0.0.4,38150,80,TCP,3.3744,10,13,23,616.07,461.41,770.73,77.33,4199.19,6.82,0,1,0,1,0,Normal,0
192.168.1.233,10.0.0.37,13233,53,TCP,1.5326,45,52,97,592.99,355.69,830.29,118.65,37532.27,63.29,1,1,0,0,0,Normal,0
192.168.1.75,10.0.0.29,18894,396,TCP,0.0473,2,0,2,40.0,40.0,60.0,4.47,1585.46,42.26,1,0,0,0,0,PortScan,1
192.168.1.12,10.0.0.27,49715,443,TCP,2.6678,24,118,142,310.92,112.97,508.87,98.97,16549.46,53.23,0,1,0,1,0,Normal,0
192.168.1.208,10.0.0.48,20904,53,TCP,1.6887,6,27,33,520.72,263.66,777.78,128.53,10176.06,19.54,0,1,0,1,1,Normal,0
192.168.1.49,10.0.0.29,5038,22,TCP,3.5257,49,81,130,441.98,368.71,515.25,36.63,16296.67,36.87,0,1,0,0,1,Normal,0
192.168.1.103,10.0.0.30,26874,443,TCP,0.4057,87,111,198,429.89,267.28,592.5,81.3,209788.43,488.0,0,1,0,1,1,Normal,0
192.168.1.110,10.0.0.47,7042,80,TCP,0.0228,3620,8,3628,54.46,40.0,128.0,9.27,8681209.39,159407.15,1,0,0,0,0,DDoS,1
192.168.1.225,10.0.0.20,2050,378,TCP,0.0357,2,0,2,40.0,40.0,60.0,1.55,2208.0,55.99,1,0,0,0,0,PortScan,1
192.168.1.36,10.0.0.48,48845,8080,TCP,4.625,49,58,107,385.57,332.77,438.38,26.4,8920.38,23.14,0,1,0,0,0,Normal,0
192.168.1.174,10.0.0.34,32886,53,TCP,2.5491,49,27,76,462.18,259.69,664.67,101.25,13779.5,29.81,1,1,0,1,0,Normal,0
192.168.1.204,10.0.0.8,25025,22,TCP,5.3277,15,78,93,416.52,176.52,656.53,120.0,7270.78,17.46,0,1,0,1,0,Normal,0
192.168.1.119,10.0.0.15,22407,8080,TCP,58.3741,21,25,46,154.7,50.0,400.0,11.41,121.9,0.79,1,1,0,0,0,Botnet,1
192.168.1.15,10.0.0.10,17529,80,UDP,0.0936,806,8,814,71.22,40.0,128.0,4.33,619464.89,8698.13,1,0,1,0,0,DDoS,1
192.168.1.90,10.0.0.8,4935,443,TCP,2.4377,68,66,134,321.06,252.72,389.41,34.17,17649.19,54.97,0,1,0,0,1,Normal,0
192.168.1.46,10.0.0.3,56745,21,TCP,2.4587,22,60,82,384.3,60.0,600.0,35.53,12816.91,33.35,1,1,1,1,1,Brute Force,1
192.168.1.33,10.0.0.48,4880,8080,TCP,69.8461,28,10,38,201.99,50.0,400.0,13.04,109.89,0.54,1,1,0,0,0,Botnet,1
192.168.1.17,10.0.0.18,24415,22,TCP,2.6008,27,15,42,423.51,60.0,600.0,36.08,6839.12,16.15,1,1,0,0,1,Brute Force,1
192.168.1.112,10.0.0.22,50793,549,TCP,0.0208,1,0,1,44.32,40.0,60.0,4.26,2127.77,48.01,1,0,1,0,0,PortScan,1
192.168.1.80,10.0.0.24,46041,22,TCP,1.8288,83,115,198,487.91,418.3,557.51,34.8,52825.03,108.27,0,1,0,1,1,Normal,0
192.168.1.210,10.0.0.11,24715,80,TCP,1.6863,866,3,869,147.12,54.0,200.0,5.82,75819.7,515.34,1,0,0,0,0,DoS,1
192.168.1.166,10.0.0.6,28587,22,TCP,2.312,94,75,169,700.36,561.17,839.56,69.6,51194.46,73.1,0,1,0,1,0,Normal,0
192.168.1.148,10.0.0.33,40056,3389,TCP,2.7799,55,55,110,285.84,60.0,600.0,22.41,11310.38,39.57,1,1,1,1,1,Brute Force,1
192.168.1.193,10.0.0.13,48180,80,TCP,2.4257,1144,2,1146,92.67,54.0,200.0,20.42,43779.71,472.44,1,0,0,0,0,DoS,1
192.168.1.95,10.0.0.9,52545,3389,TCP,2.4473,78,37,115,375.72,60.0,600.0,15.26,17655.31,46.99,1,1,1,1,1,Brute Force,1
192.168.1.96,10.0.0.15,62568,80,TCP,0.0181,1489,3,1492,59.44,40.0,128.0,8.39,4888491.73,82247.0,1,0,0,0,0,DDoS,1
192.168.1.21,10.0.0.44,51796,443,TCP,1.6082,70,75,145,572.09,509.01,635.18,31.54,51582.53,90.16,0,1,0,1,0,Normal,0
192.168.1.247,10.0.0.11,45166,8080,TCP,3.8763,12,111,123,477.87,370.5,585.24,53.69,15163.33,31.73,0,1,0,0,1,Normal,0
192.168.1.16,10.0.0.17,19498,80,TCP,53.6514,162,99,261,469.44,64.0,1460.0,121.32,2283.7,4.86,1,1,0,1,1,Infiltration,1
192.168.1.113,10.0.0.37,47623,959,TCP,0.006,1,0,1,46.68,40.0,60.0,1.51,7732.33,165.66,1,0,1,0,0,PortScan,1
192.168.1.122,10.0.0.5,33095,8080,TCP,12.3449,6,92,98,516.44,250.15,782.73,133.15,4099.79,7.94,0,1,0,0,1,Normal,0
192.168.1.114,10.0.0.41,14079,443,TCP,0.9108,74,114,188,460.75,289.77,631.72,85.49,95100.52,206.41,0,1,0,0,0,Normal,0
192.168.1.133,10.0.0.49,60446,8080,TCP,1.9285,27,25,52,596.86,529.22,664.5,33.82,16093.86,26.96,0,1,0,0,1,Normal,0
192.168.1.122,10.0.0.40,15570,80,TCP,2.7142,691,3,694,102.75,54.0,200.0,16.39,26273.09,255.69,1,0,0,0,0,DoS,1
192.168.1.60,10.0.0.27,42517,22,TCP,2.9648,65,54,119,334.21,60.0,600.0,21.15,13414.41,40.14,1,1,1,0,1,Brute Force,1
192.168.1.176,10.0.0.6,25994,80,TCP,0.6491,88,75,163,494.89,367.27,622.52,63.81,124276.08,251.12,0,1,0,0,0,Normal,0
192.168.1.91,10.0.0.26,23479,53,TCP,2.7345,89,84,173,479.71,291.78,667.64,93.97,30349.47,63.27,0,1,0,0,1,Normal,0
192.168.1.146,10.0.0.43,40001,21,TCP,1.7917,58,55,113,299.78,60.0,600.0,30.46,18907.1,63.07,1,1,0,1,1,Brute Force,1
192.168.1.75,10.0.0.40,29918,80,TCP,1.6132,644,4,648,126.17,54.0,200.0,14.88,50679.61,401.69,1,0,0,0,0,DoS,1
192.168.1.27,10.0.0.30,12031,22,UDP,1.0113,49,61,110,457.46,190.36,724.56,133.55,49758.77,108.77,1,1,0,0,0,Normal,0
192.168.1.82,10.0.0.37,65304,443,TCP,0.0124,2314,8,2322,68.93,40.0,128.0,7.04,12900277.0,187154.26,1,0,0,0,0,DDoS,1
192.168.1.232,10.0.0.40,2275,8080,UDP,4.0989,74,16,90,581.13,496.45,665.82,42.34,12759.91,21.96,1,1,0,1,0,Normal,0
192.168.1.33,10.0.0.12,34412,22,TCP,0.6604,46,96,142,225.8,40.0,439.36,106.78,48554.89,215.04,1,1,0,1,0,Normal,0
192.168.1.177,10.0.0.37,42474,80,TCP,0.1083,3999,6,4005,62.19,40.0,128.0,2.4,2300344.37,36989.63,1,0,0,0,0,DDoS,1
192.168.1.106,10.0.0.43,20876,80,TCP,1.2547,590,4,594,123.34,54.0,200.0,14.82,58392.24,473.41,1,0,0,0,0,DoS,1
192.168.1.54,10.0.0.18,3903,8080,TCP,65.2642,21,10,31,286.27,50.0,400.0,15.69,135.98,0.47,1,1,0,0,0,Botnet,1
192.168.1.138,10.0.0.45,35225,80,TCP,0.1972,4036,7,4043,75.93,40.0,128.0,9.31,1556421.4,20496.84,1,0,0,0,0,DDoS,1
192.168.1.227,10.0.0.20,41369,80,TCP,1.9987,1012,2,1014,92.79,54.0,200.0,24.32,47071.99,507.32,1,0,0,0,0,DoS,1
192.168.1.252,10.0.0.24,52516,22,TCP,0.8019,3,75,78,759.15,701.68,816.61,28.73,73840.52,97.27,0,1,0,1,1,Normal,0
192.168.1.214,10.0.0.43,11081,443,UDP,0.664,12,2,14,534.5,418.92,650.09,57.79,11269.93,21.08,0,1,0,1,0,Normal,0
192.168.1.63,10.0.0.11,62106,53,TCP,2.5899,29,116,145,544.41,448.59,640.22,47.91,30479.03,55.99,0,1,0,1,1,Normal,0
192.168.1.216,10.0.0.13,25529,22,TCP,0.2408,61,41,102,679.83,552.25,807.42,63.79,287980.89,423.6,0,1,0,0,0,Normal,0
192.168.1.40,10.0.0.21,24596,80,TCP,16.2881,1078,1,1079,122.68,54.0,200.0,13.61,8126.65,66.24,1,0,0,0,0,DoS,1
192.168.1.41,10.0.0.14,46303,5555,TCP,19.8151,166,144,310,922.13,64.0,1460.0,108.29,14426.45,15.64,1,1,0,1,1,Infiltration,1
192.168.1.180,10.0.0.23,48585,443,UDP,0.7799,46,39,85,452.54,156.27,748.81,148.14,49323.79,108.99,0,1,0,0,1,Normal,0
192.168.1.115,10.0.0.8,44871,80,TCP,0.1235,31,98,129,651.84,385.44,918.24,133.2,680868.21,1044.53,0,1,0,0,1,Normal,0
192.168.1.184,10.0.0.14,62889,3389,TCP,2.805,64,49,113,429.29,60.0,600.0,13.92,17294.02,40.28,1,1,0,0,1,Brute Force,1
192.168.1.184,10.0.0.9,51519,22,UDP,2.9999,89,50,139,509.75,236.93,782.56,136.41,23618.65,46.33,1,1,0,0,0,Normal,0
192.168.1.70,10.0.0.27,50351,80,TCP,0.5091,3857,8,3865,58.3,40.0,128.0,4.2,442586.64,7591.16,1,0,0,0,0,DDoS,1
192.168.1.38,10.0.0.26,58716,80,TCP,11.346,326,3,329,105.06,54.0,200.0,20.47,3046.33,29.0,1,0,0,0,0,DoS,1
192.168.1.59,10.0.0.45,40241,443,UDP,0.2292,1482,0,1482,80.77,40.0,128.0,3.2,522333.14,6467.29,1,0,1,0,0,DDoS,1
192.168.1.189,10.0.0.6,3258,443,UDP,3.2287,37,41,78,650.74,567.0,734.49,41.87,15721.03,24.16,0,1,0,1,1,Normal,0
192.168.1.100,10.0.0.48,32504,443,TCP,1.9755,57,95,152,507.03,293.14,720.91,106.94,39011.66,76.94,0,1,0,0,0,Normal,0
192.168.1.240,10.0.0.34,23649,22,TCP,1.5033,60,15,75,333.92,60.0,600.0,31.57,16659.5,49.89,1,1,1,1,1,Brute Force,1
